,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.x1,player.x2,player.x3,player.x4,player.x5,player.y,player.guess,player.correct,group.id_in_subsession,group.x1,group.x2,group.x3,group.x4,group.x5,group.y,group.number_variables,group.polarized,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,round_number_modif,player.number_variables,revealed_variables_count,player.chose_x1,player.chose_x2,player.chose_x3,player.chose_x4,player.chose_x5,model,2040_count,better_random_2040
1386,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-11.0,3.0,-7.0,99.0,0.0,1.0,0.0,4,0.0,-10.0,0.0,-4.0,94.0,0.0,,,17,8i4us26m,,,,,0,37,5.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1387,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-11.0,2.0,-2.0,103.0,0.0,0.0,1.0,4,0.0,-7.0,2.0,-5.0,96.0,1.0,,,18,8i4us26m,,,,,0,38,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1388,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-10.0,6.0,0.0,103.0,1.0,0.0,0.0,4,-1.0,-8.0,3.0,-3.0,101.0,0.0,,,19,8i4us26m,,,,,0,39,2.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1389,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-9.0,1.0,-4.0,100.0,0.0,0.0,1.0,4,0.0,-12.0,0.0,-1.0,101.0,0.0,,,20,8i4us26m,,,,,0,40,3.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1390,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,-1.0,-9.0,4.0,-6.0,105.0,0.0,0.0,1.0,4,0.0,-8.0,7.0,-7.0,95.0,1.0,,,21,8i4us26m,,,,,0,41,3.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1391,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-12.0,7.0,-3.0,98.0,1.0,0.0,0.0,4,0.0,-9.0,5.0,-8.0,90.0,1.0,,,22,8i4us26m,,,,,0,42,2.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1392,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-8.0,5.0,-3.0,100.0,1.0,1.0,1.0,4,0.0,-12.0,0.0,-6.0,104.0,0.0,,,23,8i4us26m,,,,,0,43,2.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1393,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-10.0,-1.0,-6.0,101.0,0.0,1.0,0.0,4,0.0,-9.0,-1.0,-5.0,102.0,0.0,,,24,8i4us26m,,,,,0,44,5.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1394,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,1.0,-7.0,1.0,0.0,104.0,1.0,0.0,0.0,4,0.0,-11.0,4.0,-6.0,92.0,0.0,,,25,8i4us26m,,,,,0,45,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1395,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-11.0,8.0,0.0,108.0,1.0,0.0,0.0,4,-1.0,-8.0,3.0,-6.0,101.0,0.0,,,26,8i4us26m,,,,,0,46,4.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1396,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-8.0,8.0,4.0,115.0,1.0,0.0,0.0,4,0.0,-11.0,0.0,-2.0,105.0,0.0,,,27,8i4us26m,,,,,0,47,4.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1397,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-9.0,7.0,-2.0,106.0,1.0,0.0,0.0,4,0.0,-9.0,0.0,-5.0,99.0,0.0,,,28,8i4us26m,,,,,0,48,4.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1398,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-10.0,7.0,-5.0,92.0,1.0,1.0,1.0,4,1.0,-10.0,4.0,6.0,103.0,1.0,,,29,8i4us26m,,,,,0,49,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1399,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-10.0,4.0,4.0,101.0,1.0,0.0,0.0,4,1.0,-9.0,3.0,-4.0,96.0,1.0,,,30,8i4us26m,,,,,0,50,3.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1400,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-14.0,7.0,0.0,105.0,1.0,1.0,1.0,4,-1.0,-10.0,4.0,-2.0,105.0,0.0,,,31,8i4us26m,,,,,0,51,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1401,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,1.0,-14.0,8.0,-5.0,97.0,0.0,1.0,0.0,4,0.0,-4.0,3.0,-9.0,104.0,1.0,,,32,8i4us26m,,,,,0,52,5.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1402,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-8.0,0.0,-2.0,105.0,0.0,0.0,1.0,4,1.0,-10.0,8.0,-5.0,99.0,1.0,,,33,8i4us26m,,,,,0,53,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1403,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,1.0,-12.0,4.0,-5.0,98.0,0.0,1.0,0.0,4,0.0,-11.0,5.0,1.0,98.0,1.0,,,34,8i4us26m,,,,,0,54,2.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1404,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,-1.0,-10.0,8.0,-1.0,99.0,1.0,0.0,0.0,4,0.0,-10.0,4.0,-1.0,100.0,1.0,,,35,8i4us26m,,,,,0,55,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1405,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,2.0,-9.0,7.0,-2.0,98.0,1.0,1.0,1.0,4,0.0,-10.0,6.0,-10.0,99.0,0.0,,,36,8i4us26m,,,,,0,56,4.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1406,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-10.0,9.0,-3.0,99.0,1.0,1.0,1.0,4,0.0,-9.0,8.0,-6.0,98.0,1.0,,,37,8i4us26m,,,,,0,57,5.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1407,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-7.0,9.0,-5.0,97.0,1.0,1.0,1.0,4,-1.0,-8.0,7.0,-4.0,101.0,1.0,,,38,8i4us26m,,,,,0,58,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1408,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-10.0,2.0,4.0,97.0,1.0,1.0,1.0,4,0.0,-9.0,4.0,-7.0,103.0,1.0,,,39,8i4us26m,,,,,0,59,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1409,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-12.0,5.0,-5.0,107.0,0.0,0.0,1.0,4,1.0,-8.0,0.0,-11.0,88.0,0.0,,,40,8i4us26m,,,,,0,60,3.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1410,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-10.0,6.0,0.0,103.0,1.0,0.0,0.0,4,0.0,-7.0,4.0,-1.0,104.0,1.0,,,41,8i4us26m,,,,,0,61,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1411,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-9.0,3.0,-4.0,100.0,0.0,1.0,0.0,4,0.0,-8.0,0.0,-2.0,99.0,1.0,,,42,8i4us26m,,,,,0,62,2.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1412,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,-2.0,-7.0,12.0,-5.0,106.0,1.0,0.0,0.0,4,0.0,-9.0,11.0,-9.0,94.0,1.0,,,43,8i4us26m,,,,,0,63,5.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1413,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-11.0,6.0,-4.0,104.0,0.0,1.0,0.0,4,-1.0,-10.0,5.0,0.0,92.0,0.0,,,44,8i4us26m,,,,,0,64,5.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1414,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-7.0,3.0,-3.0,99.0,1.0,1.0,1.0,4,1.0,-10.0,0.0,-5.0,97.0,0.0,,,45,8i4us26m,,,,,0,65,5.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1415,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-13.0,5.0,3.0,99.0,0.0,0.0,1.0,4,0.0,-6.0,7.0,-10.0,95.0,1.0,,,46,8i4us26m,,,,,0,66,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1416,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-6.0,5.0,-4.0,101.0,1.0,1.0,1.0,4,0.0,-10.0,6.0,-4.0,94.0,1.0,,,47,8i4us26m,,,,,0,67,2.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1417,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-12.0,7.0,-3.0,96.0,0.0,1.0,0.0,4,2.0,-7.0,4.0,5.0,94.0,1.0,,,48,8i4us26m,,,,,0,68,4.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1418,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-9.0,8.0,-7.0,105.0,1.0,0.0,0.0,4,-1.0,-11.0,3.0,-5.0,96.0,0.0,,,49,8i4us26m,,,,,0,69,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1419,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-12.0,0.0,0.0,104.0,0.0,1.0,0.0,4,0.0,-7.0,3.0,-11.0,102.0,0.0,,,50,8i4us26m,,,,,0,70,3.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1420,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-10.0,7.0,0.0,94.0,1.0,1.0,1.0,4,0.0,-10.0,0.0,-4.0,98.0,0.0,,,51,8i4us26m,,,,,0,71,3.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1421,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-12.0,0.0,-6.0,94.0,0.0,0.0,1.0,4,1.0,-6.0,7.0,-13.0,102.0,1.0,,,52,8i4us26m,,,,,0,72,3.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1422,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,1.0,-8.0,5.0,-7.0,105.0,1.0,0.0,0.0,4,0.0,-4.0,4.0,-5.0,98.0,1.0,,,53,8i4us26m,,,,,0,73,5.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1423,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-11.0,1.0,-2.0,93.0,0.0,1.0,0.0,4,0.0,-7.0,7.0,-2.0,94.0,1.0,,,54,8i4us26m,,,,,0,74,5.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1424,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,1.0,-9.0,8.0,-7.0,100.0,1.0,0.0,0.0,4,-2.0,-9.0,8.0,-2.0,93.0,1.0,,,55,8i4us26m,,,,,0,75,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1425,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-9.0,6.0,-6.0,96.0,1.0,0.0,0.0,4,-1.0,-9.0,0.0,1.0,99.0,0.0,,,56,8i4us26m,,,,,0,76,5.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1426,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,-1.0,-9.0,8.0,3.0,100.0,1.0,1.0,1.0,4,0.0,-10.0,4.0,3.0,100.0,1.0,,,57,8i4us26m,,,,,0,77,4.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1427,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,1.0,-10.0,3.0,-11.0,98.0,0.0,0.0,1.0,4,0.0,-12.0,7.0,-4.0,101.0,1.0,,,58,8i4us26m,,,,,0,78,3.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1428,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,1.0,-13.0,11.0,0.0,93.0,1.0,1.0,1.0,4,0.0,-9.0,7.0,-4.0,94.0,1.0,,,59,8i4us26m,,,,,0,79,2.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1429,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,1.0,-8.0,5.0,-8.0,95.0,1.0,0.0,0.0,4,0.0,-8.0,3.0,-10.0,103.0,0.0,,,60,8i4us26m,,,,,0,80,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1430,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-11.0,8.0,1.0,100.0,1.0,0.0,0.0,4,0.0,-12.0,4.0,-4.0,102.0,0.0,,,61,8i4us26m,,,,,0,81,5.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1431,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,-1.0,-9.0,10.0,-7.0,104.0,1.0,1.0,1.0,4,0.0,-9.0,1.0,-7.0,96.0,0.0,,,62,8i4us26m,,,,,0,82,4.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1432,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-10.0,4.0,-2.0,104.0,1.0,0.0,0.0,4,0.0,-10.0,5.0,-6.0,107.0,0.0,,,63,8i4us26m,,,,,0,83,2.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1433,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-10.0,2.0,-11.0,104.0,0.0,0.0,1.0,4,1.0,-11.0,3.0,-11.0,104.0,0.0,,,64,8i4us26m,,,,,0,84,3.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1434,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,-1.0,-8.0,1.0,-3.0,100.0,0.0,1.0,0.0,4,0.0,-13.0,6.0,0.0,106.0,1.0,,,65,8i4us26m,,,,,0,85,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1435,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,0.0,-9.0,2.0,-2.0,89.0,0.0,1.0,0.0,4,2.0,-10.0,9.0,-4.0,97.0,1.0,,,66,8i4us26m,,,,,0,86,3.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1436,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,-1.0,-9.0,9.0,-3.0,94.0,1.0,0.0,0.0,4,0.0,-12.0,4.0,-5.0,105.0,0.0,,,67,8i4us26m,,,,,0,87,4.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1437,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-8.0,4.0,-4.0,104.0,1.0,1.0,1.0,4,0.0,-13.0,3.0,-10.0,94.0,0.0,,,68,8i4us26m,,,,,0,88,1.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1438,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,1.0,0.0,-11.0,3.0,-7.0,98.0,0.0,0.0,1.0,4,0.0,-11.0,6.0,-9.0,99.0,0.0,,,69,8i4us26m,,,,,0,89,4.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1439,8,kgngeozb,LAB05,0,410,410,Part2,Result,2023-06-06 18:01:34.068681,1,,,43.0,2,,0.0,-1.0,-11.0,5.0,-3.0,98.0,0.0,1.0,0.0,4,0.0,-10.0,6.0,-2.0,96.0,1.0,,,70,8i4us26m,,,,,0,90,2.0,1,0.0,0.0,0.0,0.0,1.0,00001,7.0,0.0
1440,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,-1.0,-10.0,5.0,-2.0,101.0,0.0,1.0,0.0,1,-1.0,-10.0,5.0,-2.0,101.0,0.0,5.0,,1,96971w54,,,,,0,1,5.0,5,,,,,,,11.0,1.0
1441,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,2.0,-11.0,3.0,-4.0,104.0,1.0,0.0,0.0,1,2.0,-11.0,3.0,-4.0,104.0,1.0,5.0,,2,96971w54,,,,,0,2,5.0,5,,,,,,,11.0,1.0
1442,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,1.0,-9.0,5.0,-10.0,104.0,1.0,0.0,0.0,1,1.0,-9.0,5.0,-10.0,104.0,1.0,5.0,,3,96971w54,,,,,0,3,5.0,5,,,,,,,11.0,1.0
1443,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,0.0,-11.0,5.0,-4.0,93.0,1.0,0.0,0.0,1,0.0,-11.0,5.0,-4.0,93.0,1.0,5.0,,4,96971w54,,,,,0,4,5.0,5,,,,,,,11.0,1.0
1444,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,1.0,0.0,-8.0,4.0,0.0,98.0,1.0,1.0,1.0,1,0.0,-8.0,4.0,0.0,98.0,1.0,5.0,,5,96971w54,,,,,0,5,5.0,5,,,,,,,11.0,1.0
1445,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,1.0,0.0,-7.0,2.0,-6.0,98.0,1.0,1.0,1.0,1,0.0,-7.0,2.0,-6.0,98.0,1.0,5.0,,6,96971w54,,,,,0,6,5.0,5,,,,,,,11.0,1.0
1446,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,-1.0,-10.0,4.0,-10.0,99.0,0.0,1.0,0.0,1,-1.0,-10.0,4.0,-10.0,99.0,0.0,5.0,,7,96971w54,,,,,0,7,5.0,5,,,,,,,11.0,1.0
1447,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,0.0,-7.0,2.0,-5.0,98.0,0.0,1.0,0.0,1,0.0,-7.0,2.0,-5.0,98.0,0.0,5.0,,8,96971w54,,,,,0,8,5.0,5,,,,,,,11.0,1.0
1448,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,0.0,-5.0,7.0,-8.0,100.0,1.0,0.0,0.0,1,0.0,-5.0,7.0,-8.0,100.0,1.0,5.0,,9,96971w54,,,,,0,9,5.0,5,,,,,,,11.0,1.0
1449,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,1.0,0.0,-9.0,7.0,-5.0,97.0,1.0,1.0,1.0,1,0.0,-9.0,7.0,-5.0,97.0,1.0,5.0,,10,96971w54,,,,,0,10,5.0,5,,,,,,,11.0,1.0
1450,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,1.0,-1.0,-10.0,7.0,-4.0,100.0,0.0,0.0,1.0,1,-1.0,-10.0,7.0,-4.0,100.0,0.0,5.0,,11,96971w54,,,,,0,11,5.0,5,,,,,,,11.0,1.0
1451,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,-1.0,-11.0,3.0,-8.0,104.0,0.0,1.0,0.0,1,-1.0,-11.0,3.0,-8.0,104.0,0.0,5.0,,12,96971w54,,,,,0,12,5.0,5,,,,,,,11.0,1.0
1452,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,1.0,0.0,-9.0,0.0,-3.0,88.0,0.0,0.0,1.0,1,0.0,-9.0,0.0,-3.0,88.0,0.0,5.0,,13,96971w54,,,,,0,13,5.0,5,,,,,,,11.0,1.0
1453,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,0.0,-10.0,1.0,-8.0,92.0,0.0,1.0,0.0,1,0.0,-10.0,1.0,-8.0,92.0,0.0,5.0,,14,96971w54,,,,,0,14,5.0,5,,,,,,,11.0,1.0
1454,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,1.0,0.0,-10.0,6.0,-8.0,93.0,0.0,0.0,1.0,1,0.0,-10.0,6.0,-8.0,93.0,0.0,5.0,,15,96971w54,,,,,0,15,5.0,5,,,,,,,11.0,1.0
1455,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,1.0,1.0,-8.0,6.0,-2.0,108.0,1.0,1.0,1.0,1,1.0,-8.0,6.0,-2.0,108.0,1.0,5.0,,16,96971w54,,,,,0,16,5.0,5,,,,,,,11.0,1.0
1456,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,1.0,2.0,-13.0,1.0,-8.0,93.0,0.0,0.0,1.0,1,2.0,-13.0,1.0,-8.0,93.0,0.0,5.0,,17,96971w54,,,,,0,17,5.0,5,,,,,,,11.0,1.0
1457,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,0.0,-9.0,6.0,-4.0,94.0,1.0,0.0,0.0,1,0.0,-9.0,6.0,-4.0,94.0,1.0,5.0,,18,96971w54,,,,,0,18,5.0,5,,,,,,,11.0,1.0
1458,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,1.0,0.0,-10.0,6.0,-2.0,102.0,1.0,1.0,1.0,1,0.0,-10.0,6.0,-2.0,102.0,1.0,5.0,,19,96971w54,,,,,0,19,5.0,5,,,,,,,11.0,1.0
1459,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,1.0,0.0,-9.0,9.0,-1.0,92.0,1.0,1.0,1.0,1,0.0,-9.0,9.0,-1.0,92.0,1.0,5.0,,20,96971w54,,,,,0,20,5.0,5,,,,,,,11.0,1.0
1460,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,0.0,-7.0,0.0,6.0,103.0,1.0,0.0,0.0,1,0.0,-7.0,0.0,6.0,103.0,1.0,,,1,96971w54,,,,,0,21,3.0,3,0.0,0.0,1.0,1.0,1.0,00111,11.0,1.0
1461,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,1.0,0.0,-11.0,-1.0,-7.0,99.0,0.0,0.0,1.0,1,0.0,-11.0,-1.0,-7.0,99.0,0.0,,,2,96971w54,,,,,0,22,3.0,3,0.0,0.0,1.0,1.0,1.0,00111,11.0,1.0
1462,1,dziqbwrl,LAB29,0,410,410,Part2,Result,2023-06-08 17:07:34.163640,1,,,55.0,1,,0.0,0.0,-11.0,3.0,-5.0,97.0,0.0,1.0,0.0,1,0.0,-11.0,3.0,-5.0,97.0,0.0,,,3,96971w54,,,,,0,23,2.0,2,0.0,1.0,0.0,0.0,1.0,01001,11.0,1.0
