participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.x1,player.x2,player.x3,player.x4,player.x5,player.y,player.guess,player.correct,group.id_in_subsession,group.x1,group.x2,group.x3,group.x4,group.x5,group.y,group.number_variables,group.polarized,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
3,ds4agayd,LAB12,0,410,410,Part2,Result,2023-06-08 19:36:39.877482,1,,,40.0,1,,0.0,1,-11,3,-9,102,0,1,0,2,1,-11,3,-9,102,0,5,,15,9wxng09n,,,,,0
4,a4h9ps2u,LAB16,0,410,410,Part2,Result,2023-06-08 19:36:39.835381,1,,,46.0,2,,0.0,1,-11,3,-9,102,0,1,0,2,1,-11,3,-9,102,0,5,,15,9wxng09n,,,,,0
1,c05x1m4c,LAB23,0,410,410,Part2,Result,2023-06-08 19:36:33.455174,1,,,60.0,1,,0.0,0,-11,5,-4,99,1,0,0,1,0,-11,5,-4,99,1,5,,16,9wxng09n,,,,,0
2,mvtoqg27,LAB28,0,410,410,Part2,Result,2023-06-08 19:36:37.030705,1,,,49.0,2,,1.0,0,-11,5,-4,99,1,1,1,1,0,-11,5,-4,99,1,5,,16,9wxng09n,,,,,0
3,ds4agayd,LAB12,0,410,410,Part2,Result,2023-06-08 19:36:39.877482,1,,,40.0,1,,0.0,-1,-11,1,-5,89,0,1,0,2,-1,-11,1,-5,89,0,5,,16,9wxng09n,,,,,0
4,a4h9ps2u,LAB16,0,410,410,Part2,Result,2023-06-08 19:36:39.835381,1,,,46.0,2,,1.0,-1,-11,1,-5,89,0,0,1,2,-1,-11,1,-5,89,0,5,,16,9wxng09n,,,,,0
1,c05x1m4c,LAB23,0,410,410,Part2,Result,2023-06-08 19:36:33.455174,1,,,60.0,1,,1.0,0,-8,2,-9,97,0,0,1,1,0,-8,2,-9,97,0,5,,17,9wxng09n,,,,,0
2,mvtoqg27,LAB28,0,410,410,Part2,Result,2023-06-08 19:36:37.030705,1,,,49.0,2,,1.0,0,-8,2,-9,97,0,0,1,1,0,-8,2,-9,97,0,5,,17,9wxng09n,,,,,0
3,ds4agayd,LAB12,0,410,410,Part2,Result,2023-06-08 19:36:39.877482,1,,,40.0,1,,1.0,-1,-8,4,-1,103,0,0,1,2,-1,-8,4,-1,103,0,5,,17,9wxng09n,,,,,0
4,a4h9ps2u,LAB16,0,410,410,Part2,Result,2023-06-08 19:36:39.835381,1,,,46.0,2,,0.0,-1,-8,4,-1,103,0,1,0,2,-1,-8,4,-1,103,0,5,,17,9wxng09n,,,,,0
1,c05x1m4c,LAB23,0,410,410,Part2,Result,2023-06-08 19:36:33.455174,1,,,60.0,1,,1.0,0,-9,10,-4,104,1,1,1,1,0,-9,10,-4,104,1,5,,18,9wxng09n,,,,,0
2,mvtoqg27,LAB28,0,410,410,Part2,Result,2023-06-08 19:36:37.030705,1,,,49.0,2,,1.0,0,-9,10,-4,104,1,1,1,1,0,-9,10,-4,104,1,5,,18,9wxng09n,,,,,0
3,ds4agayd,LAB12,0,410,410,Part2,Result,2023-06-08 19:36:39.877482,1,,,40.0,1,,1.0,1,-12,4,-3,99,1,1,1,2,1,-12,4,-3,99,1,5,,18,9wxng09n,,,,,0
4,a4h9ps2u,LAB16,0,410,410,Part2,Result,2023-06-08 19:36:39.835381,1,,,46.0,2,,1.0,1,-12,4,-3,99,1,1,1,2,1,-12,4,-3,99,1,5,,18,9wxng09n,,,,,0
1,c05x1m4c,LAB23,0,410,410,Part2,Result,2023-06-08 19:36:33.455174,1,,,60.0,1,,1.0,1,-9,-1,-3,105,0,0,1,1,1,-9,-1,-3,105,0,5,,19,9wxng09n,,,,,0
2,mvtoqg27,LAB28,0,410,410,Part2,Result,2023-06-08 19:36:37.030705,1,,,49.0,2,,0.0,1,-9,-1,-3,105,0,1,0,1,1,-9,-1,-3,105,0,5,,19,9wxng09n,,,,,0
3,ds4agayd,LAB12,0,410,410,Part2,Result,2023-06-08 19:36:39.877482,1,,,40.0,1,,1.0,0,-10,6,0,100,1,1,1,2,0,-10,6,0,100,1,5,,19,9wxng09n,,,,,0
4,a4h9ps2u,LAB16,0,410,410,Part2,Result,2023-06-08 19:36:39.835381,1,,,46.0,2,,1.0,0,-10,6,0,100,1,1,1,2,0,-10,6,0,100,1,5,,19,9wxng09n,,,,,0
1,c05x1m4c,LAB23,0,410,410,Part2,Result,2023-06-08 19:36:33.455174,1,,,60.0,1,,1.0,0,-8,10,-6,110,1,1,1,1,0,-8,10,-6,110,1,5,,20,9wxng09n,,,,,0
2,mvtoqg27,LAB28,0,410,410,Part2,Result,2023-06-08 19:36:37.030705,1,,,49.0,2,,0.0,0,-8,10,-6,110,1,0,0,1,0,-8,10,-6,110,1,5,,20,9wxng09n,,,,,0
3,ds4agayd,LAB12,0,410,410,Part2,Result,2023-06-08 19:36:39.877482,1,,,40.0,1,,1.0,0,-13,7,-2,100,1,1,1,2,0,-13,7,-2,100,1,5,,20,9wxng09n,,,,,0
4,a4h9ps2u,LAB16,0,410,410,Part2,Result,2023-06-08 19:36:39.835381,1,,,46.0,2,,1.0,0,-13,7,-2,100,1,1,1,2,0,-13,7,-2,100,1,5,,20,9wxng09n,,,,,0
